customer_id,signup_date,signup_month,plan,region,acquisition_channel,industry,seats,monthly_mrr,onboarding_completed,integrations_connected,weekly_active_days,support_tickets_90d,payment_failures_90d,csat_score,status,churn_month,churn_reason,tenure_months
CUST-0967,2025-02-04,2025-02-01,Growth,APAC,Partner,EdTech,6,70.82,No,2,0.0,4,0,4.9,Churned,2025-07-01,Switched competitor,5
CUST-0968,2025-06-14,2025-06-01,Enterprise,APAC,Organic,Retail,67,398.07,Yes,4,4.7,1,0,7.3,Active,,,13
CUST-0969,2026-03-09,2026-03-01,Starter,North America,Paid Search,Creator Tools,2,23.54,No,0,3.9,2,0,6.8,Churned,2026-04-01,Price sensitivity,1
CUST-0970,2026-02-19,2026-02-01,Growth,MEA,Referral,FinTech,3,84.33,Yes,0,1.7,1,0,7.5,Active,,,5
CUST-0971,2026-02-06,2026-02-01,Business,North America,Organic,EdTech,19,141.67,Yes,2,5.4,2,0,8.8,Active,,,5
CUST-0972,2026-01-15,2026-01-01,Growth,LATAM,Partner,Creator Tools,7,80.33,Yes,2,4.7,1,0,9.2,Active,,,6
CUST-0973,2026-03-17,2026-03-01,Business,North America,Referral,B2B SaaS,16,132.80,Yes,4,5.7,3,0,8.2,Active,,,4
CUST-0974,2025-02-19,2025-02-01,Growth,MEA,Paid Search,EdTech,2,77.36,No,1,2.0,3,1,7.7,Churned,2025-07-01,Poor onboarding,5
CUST-0975,2025-07-19,2025-07-01,Growth,LATAM,Paid Search,Creator Tools,6,78.25,Yes,3,4.3,1,0,9.7,Active,,,12
CUST-0976,2025-05-26,2025-05-01,Business,MEA,Organic,B2B SaaS,11,141.40,No,4,3.4,3,0,7.3,Active,,,14
CUST-0977,2026-03-05,2026-03-01,Enterprise,MEA,Organic,Retail,71,326.71,Yes,4,2.0,0,0,6.8,Active,,,4
CUST-0978,2025-11-22,2025-11-01,Business,Europe,Organic,Retail,18,160.59,Yes,4,4.2,0,0,10.0,Active,,,8
CUST-0979,2025-08-08,2025-08-01,Business,North America,Partner,FinTech,18,149.90,Yes,1,2.4,1,0,6.3,Active,,,11
CUST-0980,2025-01-28,2025-01-01,Growth,APAC,Organic,EdTech,3,81.66,No,3,2.0,3,1,7.5,Churned,2025-06-01,Low product usage,5
CUST-0981,2025-12-16,2025-12-01,Growth,North America,Partner,Retail,3,84.73,Yes,0,2.0,2,0,6.0,Churned,2026-03-01,Missing integration,3
CUST-0982,2025-10-17,2025-10-01,Business,LATAM,Referral,Retail,18,146.91,Yes,2,5.1,1,0,7.6,Active,,,9
CUST-0983,2025-05-26,2025-05-01,Starter,APAC,Partner,B2B SaaS,1,25.61,No,0,0.9,2,0,8.0,Active,,,14
CUST-0984,2026-03-21,2026-03-01,Growth,Europe,Paid Search,FinTech,7,75.67,No,1,0.0,1,0,8.3,Active,,,4
CUST-0985,2025-01-04,2025-01-01,Starter,North America,Referral,EdTech,3,24.71,Yes,0,3.0,1,1,7.7,Active,,,18
CUST-0986,2025-08-01,2025-08-01,Growth,APAC,Organic,Creator Tools,4,84.79,No,0,1.0,4,0,7.4,Active,,,11
CUST-0987,2026-01-26,2026-01-01,Growth,Europe,Referral,Retail,6,72.75,Yes,2,5.0,0,1,7.7,Churned,2026-06-01,Switched competitor,5
CUST-0988,2025-07-24,2025-07-01,Growth,Europe,Organic,EdTech,7,86.92,No,1,3.2,3,0,7.0,Active,,,12
CUST-0989,2025-06-03,2025-06-01,Growth,APAC,Referral,FinTech,5,74.09,No,3,3.0,0,1,9.6,Active,,,13
CUST-0990,2026-01-25,2026-01-01,Starter,Europe,Organic,Retail,1,26.95,Yes,0,1.8,1,0,5.8,Active,,,6
CUST-0991,2025-10-21,2025-10-01,Growth,Europe,Content,B2B SaaS,2,73.81,Yes,2,3.7,1,0,7.0,Active,,,9
CUST-0992,2025-05-01,2025-05-01,Enterprise,North America,Referral,Healthcare,71,294.15,Yes,6,7.0,1,1,8.8,Active,,,14
CUST-0993,2026-03-19,2026-03-01,Starter,North America,Organic,Creator Tools,1,27.47,Yes,0,3.0,0,0,8.1,Active,,,4
CUST-0994,2025-03-22,2025-03-01,Business,APAC,Organic,EdTech,23,125.97,Yes,1,1.5,0,0,9.4,Active,,,16
CUST-0995,2025-02-23,2025-02-01,Business,LATAM,Organic,B2B SaaS,20,121.04,Yes,3,4.3,1,1,7.4,Churned,2026-06-01,Low product usage,16
CUST-0996,2025-01-24,2025-01-01,Starter,APAC,Organic,B2B SaaS,6,30.47,No,0,0.0,3,0,7.5,Active,,,18
CUST-0997,2026-03-20,2026-03-01,Starter,APAC,Referral,EdTech,1,27.71,Yes,0,3.3,1,0,7.7,Active,,,4
CUST-0998,2026-03-26,2026-03-01,Business,North America,Organic,Healthcare,18,165.90,No,3,1.8,0,0,8.0,Churned,2026-05-01,Poor onboarding,2
CUST-0999,2025-05-27,2025-05-01,Business,Europe,Referral,FinTech,14,143.85,Yes,3,4.6,1,2,8.7,Active,,,14
CUST-1000,2025-10-10,2025-10-01,Growth,North America,Organic,B2B SaaS,3,78.41,Yes,0,2.1,1,0,8.2,Active,,,9
CUST-1001,2025-09-04,2025-09-01,Starter,APAC,Content,B2B SaaS,1,26.95,Yes,1,4.6,2,1,7.4,Active,,,10
CUST-1002,2026-01-22,2026-01-01,Growth,North America,Organic,Creator Tools,11,90.58,No,2,3.0,5,0,6.3,Active,,,6
CUST-1003,2025-04-17,2025-04-01,Starter,LATAM,Content,Creator Tools,1,25.34,Yes,0,3.5,5,1,6.0,Active,,,15
CUST-1004,2026-01-13,2026-01-01,Enterprise,APAC,Partner,Healthcare,70,413.66,Yes,5,5.7,1,0,8.2,Active,,,6
CUST-1005,2025-07-03,2025-07-01,Starter,Europe,Organic,FinTech,1,32.19,No,1,2.1,3,0,6.2,Active,,,12
CUST-1006,2026-02-04,2026-02-01,Enterprise,MEA,Paid Search,Retail,76,438.32,No,3,5.6,3,0,7.3,Active,,,5
CUST-1007,2025-04-21,2025-04-01,Starter,APAC,Paid Search,FinTech,1,29.98,Yes,1,3.2,0,1,4.7,Active,,,15
CUST-1008,2025-10-28,2025-10-01,Enterprise,North America,Referral,B2B SaaS,75,372.54,No,6,4.8,2,0,9.4,Active,,,9
CUST-1009,2025-10-15,2025-10-01,Growth,Europe,Organic,Healthcare,6,74.89,Yes,2,3.7,1,0,8.6,Churned,2026-01-01,Company downsized,3
CUST-1010,2025-08-22,2025-08-01,Growth,MEA,Referral,EdTech,6,93.02,Yes,2,4.5,1,0,9.1,Churned,2026-04-01,Low product usage,8
CUST-1011,2025-07-20,2025-07-01,Growth,North America,Paid Search,Healthcare,8,67.14,No,2,3.6,3,0,8.1,Churned,2026-01-01,Company downsized,6
CUST-1012,2025-08-09,2025-08-01,Starter,APAC,Organic,Creator Tools,7,28.85,Yes,1,3.5,1,0,8.6,Active,,,11
CUST-1013,2025-07-08,2025-07-01,Starter,Europe,Paid Search,FinTech,4,24.43,Yes,1,3.7,2,3,7.7,Churned,2025-11-01,Price sensitivity,4
CUST-1014,2025-12-05,2025-12-01,Starter,North America,Paid Search,EdTech,4,31.48,Yes,3,4.5,0,1,7.4,Active,,,7
CUST-1015,2026-03-18,2026-03-01,Business,Europe,Organic,FinTech,20,174.18,No,3,3.7,2,0,6.4,Active,,,4
CUST-1016,2026-01-19,2026-01-01,Growth,MEA,Paid Search,Retail,6,81.29,No,1,3.3,3,0,7.3,Active,,,6
CUST-1017,2026-01-06,2026-01-01,Business,LATAM,Organic,Healthcare,17,140.60,Yes,3,5.3,3,0,6.8,Active,,,6
CUST-1018,2025-12-18,2025-12-01,Starter,North America,Partner,FinTech,1,30.52,Yes,1,4.1,0,0,10.0,Active,,,7
CUST-1019,2025-12-19,2025-12-01,Starter,North America,Organic,Creator Tools,1,26.55,Yes,0,4.2,0,0,7.9,Active,,,7
CUST-1020,2025-09-23,2025-09-01,Starter,MEA,Paid Search,FinTech,1,23.29,Yes,0,3.4,0,0,9.6,Churned,2026-01-01,Poor onboarding,4
CUST-1021,2025-09-06,2025-09-01,Growth,Europe,Organic,FinTech,4,74.50,Yes,0,2.3,2,0,6.4,Active,,,10
CUST-1022,2025-11-24,2025-11-01,Starter,APAC,Paid Search,EdTech,1,22.76,Yes,4,7.0,1,0,8.8,Active,,,8
CUST-1023,2025-01-07,2025-01-01,Enterprise,North America,Partner,FinTech,74,329.12,Yes,6,7.0,2,1,8.7,Active,,,18
CUST-1024,2025-09-14,2025-09-01,Starter,North America,Organic,FinTech,1,31.81,Yes,0,3.6,1,0,8.9,Active,,,10
CUST-1025,2025-03-18,2025-03-01,Starter,APAC,Partner,B2B SaaS,5,24.29,Yes,0,2.5,1,0,5.9,Active,,,16
CUST-1026,2026-03-07,2026-03-01,Starter,APAC,Organic,B2B SaaS,4,28.83,Yes,0,3.0,3,0,8.8,Active,,,4
CUST-1027,2025-09-12,2025-09-01,Starter,LATAM,Content,Creator Tools,2,30.98,No,2,1.8,3,0,6.1,Active,,,10
CUST-1028,2025-02-19,2025-02-01,Starter,APAC,Organic,B2B SaaS,1,26.74,Yes,0,4.3,1,0,8.2,Active,,,17
CUST-1029,2025-11-13,2025-11-01,Starter,North America,Referral,Creator Tools,5,25.80,Yes,1,3.3,1,0,8.5,Active,,,8
CUST-1030,2025-07-22,2025-07-01,Starter,APAC,Referral,B2B SaaS,1,26.40,No,0,3.3,3,0,6.8,Active,,,12
CUST-1031,2025-05-10,2025-05-01,Business,APAC,Partner,Retail,19,166.08,Yes,2,4.8,1,2,9.0,Active,,,14
CUST-1032,2025-02-18,2025-02-01,Starter,North America,Content,EdTech,1,24.39,No,2,2.5,3,1,5.9,Active,,,17
CUST-1033,2026-02-25,2026-02-01,Growth,LATAM,Partner,Healthcare,8,67.64,Yes,2,3.0,1,0,4.6,Active,,,5
CUST-1034,2025-08-19,2025-08-01,Growth,LATAM,Paid Search,B2B SaaS,7,73.13,Yes,4,2.2,1,0,7.8,Active,,,11
CUST-1035,2025-12-01,2025-12-01,Growth,LATAM,Content,Healthcare,8,90.02,Yes,2,3.5,2,0,9.2,Active,,,7
CUST-1036,2025-05-15,2025-05-01,Business,North America,Organic,B2B SaaS,19,143.72,Yes,5,6.0,1,1,10.0,Active,,,14
CUST-1037,2025-05-06,2025-05-01,Enterprise,APAC,Organic,Healthcare,74,391.70,No,5,5.8,1,0,9.9,Active,,,14
CUST-1038,2025-12-16,2025-12-01,Enterprise,APAC,Content,FinTech,69,374.12,No,5,5.4,3,1,7.3,Active,,,7
CUST-1039,2025-06-06,2025-06-01,Growth,LATAM,Referral,Healthcare,4,69.26,Yes,0,1.1,2,2,7.2,Active,,,13
CUST-1040,2025-07-24,2025-07-01,Business,North America,Paid Search,Creator Tools,18,164.54,Yes,1,2.1,2,0,8.0,Churned,2026-03-01,Low product usage,8
CUST-1041,2025-02-12,2025-02-01,Starter,Europe,Content,EdTech,4,27.58,Yes,2,5.9,1,0,9.4,Active,,,17
CUST-1042,2026-03-23,2026-03-01,Business,APAC,Organic,Creator Tools,19,164.55,Yes,3,4.2,1,1,8.6,Active,,,4
CUST-1043,2025-09-13,2025-09-01,Starter,APAC,Partner,FinTech,2,25.32,Yes,0,2.3,2,0,7.8,Active,,,10
CUST-1044,2025-04-21,2025-04-01,Growth,APAC,Organic,Retail,6,61.79,Yes,2,2.6,0,0,6.5,Active,,,15
CUST-1045,2025-07-05,2025-07-01,Starter,Europe,Paid Search,EdTech,3,32.44,Yes,1,3.8,2,0,7.8,Active,,,12
CUST-1046,2025-04-02,2025-04-01,Starter,Europe,Organic,EdTech,1,23.25,Yes,0,4.4,0,1,7.1,Active,,,15
CUST-1047,2026-02-22,2026-02-01,Business,APAC,Content,Healthcare,19,175.13,Yes,2,5.2,0,0,9.2,Active,,,5
CUST-1048,2025-04-23,2025-04-01,Growth,APAC,Referral,Healthcare,10,76.80,Yes,1,4.5,3,0,8.6,Active,,,15
CUST-1049,2025-04-12,2025-04-01,Starter,Europe,Referral,Retail,5,26.16,No,0,2.5,0,0,9.2,Active,,,15
CUST-1050,2025-10-09,2025-10-01,Starter,APAC,Organic,FinTech,4,23.14,Yes,1,3.3,1,0,8.9,Active,,,9
CUST-1051,2026-01-06,2026-01-01,Starter,North America,Referral,B2B SaaS,1,29.08,Yes,0,2.4,1,0,8.1,Active,,,6
CUST-1052,2026-03-22,2026-03-01,Starter,North America,Content,Healthcare,2,32.75,Yes,0,0.9,0,0,10.0,Churned,2026-06-01,Missing integration,3
CUST-1053,2025-02-26,2025-02-01,Starter,North America,Organic,Creator Tools,1,26.75,No,0,1.2,2,0,6.8,Churned,2025-05-01,Poor onboarding,3
CUST-1054,2025-08-19,2025-08-01,Enterprise,Europe,Organic,Creator Tools,73,414.84,Yes,4,4.6,1,0,9.7,Active,,,11
CUST-1055,2025-07-19,2025-07-01,Enterprise,Europe,Paid Search,Retail,74,379.04,Yes,5,7.0,0,1,8.7,Active,,,12
CUST-1056,2025-07-07,2025-07-01,Starter,Europe,Partner,Retail,4,31.13,No,2,2.7,2,0,9.4,Active,,,12
CUST-1057,2025-06-10,2025-06-01,Growth,Europe,Content,Creator Tools,2,76.87,Yes,2,4.3,1,0,8.5,Active,,,13
CUST-1058,2026-03-03,2026-03-01,Starter,North America,Referral,Creator Tools,5,31.12,No,0,3.7,2,0,6.5,Active,,,4
CUST-1059,2025-08-09,2025-08-01,Growth,Europe,Content,Creator Tools,5,84.87,Yes,3,3.6,0,0,8.1,Active,,,11
CUST-1060,2025-07-06,2025-07-01,Growth,Europe,Partner,Creator Tools,3,85.24,Yes,1,5.8,1,1,7.5,Active,,,12
CUST-1061,2025-07-10,2025-07-01,Starter,Europe,Organic,Healthcare,1,31.29,No,3,1.1,2,1,8.8,Active,,,12
CUST-1062,2025-10-25,2025-10-01,Growth,APAC,Content,Healthcare,9,73.99,Yes,3,3.8,2,1,7.7,Active,,,9
CUST-1063,2025-04-08,2025-04-01,Starter,North America,Paid Search,Retail,6,27.43,No,0,0.8,3,1,4.9,Active,,,15
CUST-1064,2026-03-25,2026-03-01,Growth,North America,Partner,EdTech,8,76.28,No,4,3.5,1,1,7.8,Active,,,4
CUST-1065,2025-09-19,2025-09-01,Starter,APAC,Organic,EdTech,6,21.51,Yes,0,4.4,2,0,7.4,Active,,,10
CUST-1066,2025-03-25,2025-03-01,Starter,APAC,Paid Search,Creator Tools,1,30.39,No,0,0.1,1,0,5.4,Active,,,16
CUST-1067,2026-03-03,2026-03-01,Enterprise,Europe,Content,Healthcare,71,365.01,Yes,4,4.8,1,0,9.1,Active,,,4
CUST-1068,2025-04-27,2025-04-01,Starter,LATAM,Referral,EdTech,1,30.94,No,0,2.0,3,0,6.5,Churned,2025-10-01,Poor onboarding,6
CUST-1069,2025-10-01,2025-10-01,Starter,APAC,Content,B2B SaaS,1,23.25,Yes,0,2.6,1,0,8.5,Active,,,9
CUST-1070,2026-02-03,2026-02-01,Growth,North America,Organic,FinTech,5,82.87,No,0,2.3,3,1,7.3,Active,,,5
CUST-1071,2025-08-11,2025-08-01,Starter,APAC,Partner,FinTech,3,28.31,Yes,3,7.0,1,0,9.7,Active,,,11
CUST-1072,2025-05-09,2025-05-01,Starter,Europe,Referral,EdTech,1,26.37,No,0,0.5,3,0,6.6,Active,,,14
CUST-1073,2026-01-08,2026-01-01,Business,North America,Organic,Healthcare,17,138.21,Yes,5,6.6,2,0,7.5,Active,,,6
CUST-1074,2026-01-02,2026-01-01,Starter,North America,Organic,Retail,3,27.07,No,3,3.7,0,0,8.9,Active,,,6
CUST-1075,2025-07-15,2025-07-01,Business,APAC,Content,Healthcare,22,117.74,Yes,1,3.1,2,0,6.3,Active,,,12
CUST-1076,2025-11-28,2025-11-01,Starter,North America,Paid Search,B2B SaaS,1,28.04,Yes,2,1.7,0,0,7.2,Active,,,8
CUST-1077,2025-06-02,2025-06-01,Business,Europe,Partner,Creator Tools,18,154.57,Yes,1,3.3,2,0,6.9,Active,,,13
CUST-1078,2025-04-05,2025-04-01,Starter,MEA,Organic,Creator Tools,1,27.43,No,0,3.2,3,0,7.6,Churned,2026-06-01,Poor onboarding,14
CUST-1079,2025-01-21,2025-01-01,Enterprise,Europe,Paid Search,Retail,75,385.29,No,3,1.8,1,0,9.8,Active,,,18
CUST-1080,2026-01-08,2026-01-01,Starter,Europe,Organic,Healthcare,1,31.43,No,0,1.9,2,0,6.6,Active,,,6
CUST-1081,2025-04-07,2025-04-01,Business,North America,Paid Search,FinTech,16,143.60,Yes,2,5.0,2,1,7.3,Active,,,15
CUST-1082,2025-01-06,2025-01-01,Starter,Europe,Partner,Retail,2,29.68,No,1,3.7,3,1,6.4,Active,,,18
CUST-1083,2025-11-07,2025-11-01,Starter,LATAM,Referral,Creator Tools,1,25.92,Yes,2,6.4,1,0,8.2,Active,,,8
CUST-1084,2025-03-20,2025-03-01,Starter,APAC,Partner,FinTech,1,30.13,Yes,1,3.6,2,2,7.6,Churned,2025-07-01,Missing integration,4
CUST-1085,2026-01-21,2026-01-01,Starter,APAC,Partner,B2B SaaS,2,27.41,No,1,3.1,1,0,6.5,Active,,,6
CUST-1086,2025-11-25,2025-11-01,Business,North America,Partner,FinTech,21,166.10,Yes,3,5.7,2,1,10.0,Active,,,8
CUST-1087,2025-09-04,2025-09-01,Growth,Europe,Referral,Retail,5,66.49,Yes,0,3.2,3,0,7.8,Active,,,10
CUST-1088,2025-03-27,2025-03-01,Growth,North America,Paid Search,Retail,2,81.49,No,2,3.6,2,0,8.3,Active,,,16
CUST-1089,2025-06-28,2025-06-01,Starter,North America,Referral,Retail,6,28.14,Yes,1,4.3,0,0,7.4,Active,,,13
CUST-1090,2025-01-06,2025-01-01,Growth,Europe,Referral,EdTech,4,73.67,Yes,2,2.8,2,0,7.3,Active,,,18
CUST-1091,2026-01-14,2026-01-01,Growth,Europe,Partner,Retail,5,77.04,Yes,2,4.5,3,0,8.4,Active,,,6
CUST-1092,2025-12-02,2025-12-01,Starter,LATAM,Referral,Retail,3,30.11,Yes,0,2.5,1,0,9.4,Active,,,7
CUST-1093,2025-10-01,2025-10-01,Enterprise,Europe,Organic,Creator Tools,70,452.42,Yes,3,3.5,1,0,7.9,Active,,,9
CUST-1094,2026-02-06,2026-02-01,Business,MEA,Organic,Retail,18,133.46,Yes,0,1.7,3,0,4.2,Churned,2026-03-01,Payment failure,1
CUST-1095,2025-04-15,2025-04-01,Starter,Europe,Organic,EdTech,1,26.14,Yes,1,3.9,3,0,9.3,Active,,,15
CUST-1096,2025-07-06,2025-07-01,Growth,Europe,Referral,Retail,4,62.54,Yes,1,3.2,0,0,9.4,Active,,,12
CUST-1097,2026-01-24,2026-01-01,Starter,Europe,Organic,Retail,1,30.15,Yes,2,2.5,1,0,8.0,Active,,,6
CUST-1098,2026-03-14,2026-03-01,Growth,Europe,Organic,B2B SaaS,4,86.97,Yes,1,3.3,1,3,8.1,Active,,,4
CUST-1099,2026-01-18,2026-01-01,Starter,North America,Referral,Retail,5,24.59,No,1,3.0,0,2,8.1,Churned,2026-03-01,Poor onboarding,2
CUST-1100,2025-01-09,2025-01-01,Growth,North America,Partner,Creator Tools,6,73.87,Yes,3,4.9,1,0,7.2,Active,,,18
CUST-1101,2025-12-16,2025-12-01,Starter,North America,Partner,Retail,1,28.86,Yes,0,5.9,0,0,8.0,Active,,,7
CUST-1102,2025-07-13,2025-07-01,Growth,Europe,Paid Search,Creator Tools,3,86.14,Yes,2,3.9,1,0,6.9,Active,,,12
CUST-1103,2025-07-06,2025-07-01,Starter,LATAM,Organic,Creator Tools,3,27.90,Yes,0,3.5,1,1,7.6,Churned,2026-01-01,Low product usage,6
CUST-1104,2025-01-16,2025-01-01,Starter,APAC,Partner,Retail,9,27.03,No,2,0.4,3,0,4.6,Churned,2025-03-01,Low product usage,2
CUST-1105,2025-07-13,2025-07-01,Business,Europe,Partner,Retail,12,123.25,Yes,3,6.9,1,0,9.4,Active,,,12
CUST-1106,2026-03-14,2026-03-01,Growth,North America,Referral,B2B SaaS,5,81.47,No,1,1.3,1,1,7.4,Active,,,4
CUST-1107,2026-02-04,2026-02-01,Starter,North America,Organic,Healthcare,5,26.87,Yes,0,3.0,0,0,5.7,Active,,,5
CUST-1108,2025-07-26,2025-07-01,Business,North America,Content,Retail,23,149.93,Yes,5,5.9,1,0,9.9,Active,,,12
CUST-1109,2025-05-21,2025-05-01,Growth,North America,Referral,Healthcare,9,76.19,Yes,0,3.3,1,0,6.9,Active,,,14
CUST-1110,2025-10-11,2025-10-01,Starter,APAC,Content,Healthcare,1,31.64,Yes,0,2.9,2,1,7.2,Active,,,9
CUST-1111,2026-03-28,2026-03-01,Starter,APAC,Paid Search,B2B SaaS,1,26.19,Yes,2,3.9,1,0,9.7,Active,,,4
CUST-1112,2025-04-19,2025-04-01,Growth,North America,Referral,FinTech,6,78.21,No,0,1.2,4,0,5.7,Churned,2025-10-01,Missing integration,6
CUST-1113,2025-05-12,2025-05-01,Growth,North America,Organic,Creator Tools,4,75.85,No,1,0.0,3,0,4.3,Active,,,14
CUST-1114,2025-06-20,2025-06-01,Starter,North America,Paid Search,Retail,2,30.24,Yes,0,3.7,2,1,8.1,Active,,,13
CUST-1115,2026-03-14,2026-03-01,Enterprise,Europe,Paid Search,FinTech,71,399.86,Yes,3,4.2,0,0,8.5,Active,,,4
CUST-1116,2025-08-10,2025-08-01,Starter,APAC,Organic,Healthcare,1,26.69,No,1,0.1,2,0,6.1,Active,,,11
CUST-1117,2025-06-13,2025-06-01,Growth,APAC,Paid Search,Creator Tools,2,73.76,No,0,1.0,3,1,6.3,Churned,2026-01-01,Price sensitivity,7
CUST-1118,2025-01-02,2025-01-01,Starter,Europe,Partner,Creator Tools,3,27.33,Yes,0,5.6,2,0,7.7,Churned,2026-02-01,Switched competitor,13
CUST-1119,2026-03-25,2026-03-01,Growth,Europe,Content,B2B SaaS,3,74.17,Yes,0,3.5,2,0,6.9,Active,,,4
CUST-1120,2026-03-24,2026-03-01,Starter,Europe,Organic,EdTech,1,30.67,Yes,2,2.6,0,1,9.3,Active,,,4
CUST-1121,2025-04-20,2025-04-01,Business,Europe,Organic,EdTech,19,127.35,No,3,1.6,3,0,7.8,Churned,2025-06-01,Missing integration,2
CUST-1122,2026-03-16,2026-03-01,Business,North America,Content,Healthcare,13,114.84,Yes,3,4.7,1,0,9.9,Active,,,4
CUST-1123,2025-03-15,2025-03-01,Growth,Europe,Organic,Creator Tools,4,58.48,No,1,1.7,4,0,7.4,Active,,,16
CUST-1124,2025-01-27,2025-01-01,Growth,North America,Partner,EdTech,11,87.54,No,0,2.6,3,0,6.8,Churned,2026-02-01,Missing integration,13
CUST-1125,2025-01-02,2025-01-01,Growth,North America,Paid Search,EdTech,8,83.83,No,1,1.7,3,0,6.0,Churned,2025-02-01,Missing integration,1
CUST-1126,2025-05-12,2025-05-01,Growth,Europe,Partner,FinTech,11,70.81,Yes,2,4.2,0,0,7.6,Active,,,14
CUST-1127,2025-11-10,2025-11-01,Growth,North America,Partner,Creator Tools,2,87.71,No,2,3.8,0,0,10.0,Active,,,8
CUST-1128,2026-02-08,2026-02-01,Growth,North America,Organic,FinTech,4,84.80,Yes,0,1.5,2,0,7.7,Active,,,5
CUST-1129,2025-05-27,2025-05-01,Growth,Europe,Organic,EdTech,5,81.09,Yes,1,1.0,2,1,6.2,Active,,,14
CUST-1130,2026-03-02,2026-03-01,Starter,Europe,Organic,Creator Tools,1,26.16,No,4,4.0,2,0,9.2,Churned,2026-05-01,Switched competitor,2
CUST-1131,2025-05-01,2025-05-01,Growth,Europe,Organic,Creator Tools,6,83.07,Yes,1,1.6,0,1,6.0,Active,,,14
CUST-1132,2025-11-15,2025-11-01,Business,LATAM,Referral,Healthcare,16,140.01,Yes,2,3.5,0,0,8.9,Active,,,8
CUST-1133,2025-04-21,2025-04-01,Enterprise,APAC,Content,EdTech,70,428.35,Yes,5,3.3,2,0,6.1,Active,,,15
CUST-1134,2025-09-07,2025-09-01,Growth,Europe,Referral,Retail,4,65.64,Yes,0,3.3,3,0,7.2,Active,,,10
CUST-1135,2026-03-12,2026-03-01,Starter,APAC,Referral,EdTech,2,33.18,Yes,1,4.1,1,0,8.4,Active,,,4
CUST-1136,2025-01-21,2025-01-01,Starter,Europe,Organic,Healthcare,5,34.20,Yes,1,5.2,2,1,7.8,Active,,,18
CUST-1137,2025-05-18,2025-05-01,Growth,North America,Paid Search,Retail,5,74.19,Yes,4,4.3,0,0,10.0,Active,,,14
CUST-1138,2026-02-19,2026-02-01,Starter,North America,Paid Search,Creator Tools,1,26.94,No,0,1.8,1,1,6.8,Churned,2026-03-01,Price sensitivity,1
CUST-1139,2025-12-07,2025-12-01,Starter,North America,Paid Search,Creator Tools,1,29.24,No,2,4.7,3,0,8.0,Churned,2026-02-01,Switched competitor,2
CUST-1140,2025-02-16,2025-02-01,Starter,North America,Referral,EdTech,2,28.22,Yes,1,2.2,1,0,8.7,Active,,,17
CUST-1141,2026-01-19,2026-01-01,Starter,Europe,Referral,B2B SaaS,3,31.02,Yes,1,4.1,2,0,9.9,Active,,,6
CUST-1142,2025-04-26,2025-04-01,Enterprise,North America,Referral,Creator Tools,67,386.13,Yes,4,5.0,2,1,8.4,Active,,,15
CUST-1143,2025-03-21,2025-03-01,Starter,North America,Organic,Retail,1,31.06,Yes,3,5.9,2,0,8.3,Active,,,16
CUST-1144,2025-11-07,2025-11-01,Growth,Europe,Partner,Healthcare,1,76.16,Yes,2,5.2,0,0,9.6,Churned,2026-05-01,Low product usage,6
CUST-1145,2026-02-06,2026-02-01,Business,Europe,Paid Search,B2B SaaS,18,130.39,Yes,1,2.8,0,1,8.3,Active,,,5
CUST-1146,2025-02-01,2025-02-01,Growth,North America,Paid Search,EdTech,4,81.06,Yes,3,4.8,3,0,6.4,Active,,,17
CUST-1147,2025-03-14,2025-03-01,Starter,North America,Partner,B2B SaaS,5,30.07,No,2,1.7,3,0,8.2,Churned,2025-08-01,Missing integration,5
CUST-1148,2025-03-19,2025-03-01,Enterprise,Europe,Organic,FinTech,65,294.87,Yes,4,5.4,1,0,8.6,Active,,,16
CUST-1149,2026-02-01,2026-02-01,Business,APAC,Organic,EdTech,12,137.21,Yes,2,4.0,1,0,7.1,Active,,,5
CUST-1150,2025-10-03,2025-10-01,Starter,North America,Referral,EdTech,3,33.72,Yes,0,3.5,1,0,8.3,Active,,,9
CUST-1151,2025-12-19,2025-12-01,Growth,MEA,Partner,Creator Tools,2,72.38,No,1,1.3,2,3,6.0,Active,,,7
CUST-1152,2025-05-08,2025-05-01,Starter,North America,Partner,Retail,1,31.92,Yes,0,2.9,0,0,9.4,Churned,2025-09-01,Missing integration,4
CUST-1153,2025-07-05,2025-07-01,Business,MEA,Organic,EdTech,15,154.38,Yes,2,6.2,0,0,9.9,Active,,,12
CUST-1154,2025-11-10,2025-11-01,Growth,APAC,Referral,Creator Tools,5,67.00,Yes,3,4.4,1,0,8.3,Active,,,8
CUST-1155,2025-02-17,2025-02-01,Starter,North America,Organic,Creator Tools,1,30.43,No,1,0.0,2,0,6.2,Active,,,17
CUST-1156,2025-09-26,2025-09-01,Business,APAC,Organic,Healthcare,20,156.51,Yes,0,4.1,1,0,9.3,Active,,,10
CUST-1157,2025-10-11,2025-10-01,Starter,North America,Paid Search,EdTech,2,25.66,No,1,0.0,4,1,6.0,Churned,2025-11-01,Low product usage,1
CUST-1158,2025-02-24,2025-02-01,Business,North America,Content,Retail,16,137.53,Yes,3,5.6,0,0,8.6,Active,,,17
CUST-1159,2025-12-14,2025-12-01,Business,North America,Referral,B2B SaaS,20,156.69,No,3,2.0,3,0,6.8,Churned,2026-02-01,Low product usage,2
CUST-1160,2026-03-10,2026-03-01,Growth,North America,Organic,Retail,7,65.68,No,0,5.2,4,0,6.9,Active,,,4
